id,created_at,updated_at,hotel_id,customer,content,score,customer_level,influence_count,travel_type,comment_time,comment_count,hotel_type
6155,2018-11-19 04:14:48.515713+00,2018-11-19 04:14:48.515713+00,436263,R***瑰,非常不好！千万别住！凭心而论！很偏僻，荒郊野外。订了都不能退，玩的迪士尼，有急事儿要回山东，只下了订单五分钟都不给退！一分钱都不退的那种！！！贵又不值！,1,level_new,0,独自旅行,2016年10月入住,0,豪华房
6142,2018-11-19 04:14:44.181535+00,2018-11-19 04:14:44.181535+00,428365,柏***化,为了叫外卖的问题一直在纠缠，不让外卖上，又要我们自己下去拿 又说没这个服务 真的无语,2.8,level_daren,1,情侣出游,2018年07月入住,20,豪华湖景房
6199,2018-11-19 04:14:56.977099+00,2018-11-19 04:14:56.977099+00,436263,_***2,早餐不错。可以加床。卫生差劲。,1.8,level_new,0,家庭亲子,2017年10月入住,2,豪华房
6204,2018-11-19 04:14:57.242025+00,2018-11-19 04:14:57.242025+00,436263,q***i,酒店比较老，很偏僻，在一个小镇上。房型很奇怪，房间本身比较小，厕所又太大，感觉厕所都快有房间大了，要不是赶第二天早上的飞机，估计一般不会来住,2.8,level_daren,0,其它,2016年10月入住,13,豪华房
6216,2018-11-19 04:15:00.84582+00,2018-11-19 04:15:00.84582+00,345055,M***6,特别差的酒店，开门就是床，设计极度有问题,1,level_daren,0,商务出差,2018年10月入住,6,豪华房
6242,2018-11-19 04:15:04.934185+00,2018-11-19 04:15:04.934185+00,436263,M***4,一般吧  住的房间靠着电梯  噪音很大  房间不值这个价  周边也不行  不推荐住  点的面也不好吃,2.8,level_daren,3,情侣出游,2017年01月入住,10,豪华房
6259,2018-11-19 04:15:09.577644+00,2018-11-19 04:15:09.577644+00,345055,M***4,一开始的房间面对工地，晕啊！让老人家看工地！😠😷💢！换间房，看楼顶，什么景也看不到。房间设施老旧，太小。早餐🥣一般。哎！,2.5,level_daren,2,家庭亲子,2018年04月入住,27,豪华房
6269,2018-11-19 04:15:10.157895+00,2018-11-19 04:15:10.157895+00,428365,t***9,儿童乐园每天12点才开门，酒店换气设备老化，闷的很感觉透不过气来，一夜没睡好，床单什么也感觉不舒服，洗洁剂是不是有问题？卫生间门上没擦干净，小南国到底还是做餐饮的，酒店空有一个架子，服务，用品品质都不到位，这次是临时安排的，果然是不对，下次再不敢来了，还是要住五星品牌的,2,level_daren,20,家庭亲子,2018年01月入住,5,豪华湖景房
6371,2018-11-19 04:15:36.578449+00,2018-11-19 04:15:36.578449+00,428365,1***9,亲子房的沙发床根本没法睡人，支撑的地方太硬床垫很薄压的身上都疼，弹簧部分根本没法支撑身体。很鸡肋。如果因为这个加床选这个房型的朋友，一定要好好权衡了。另外订房的时候说有三位的自助晚餐，我是两大一小，小朋友一米不到不用花钱。那还剩一位自助餐酒店房没给任何解释，就这么没有了。今晚我回来，发现房间没有补充卫生纸和矿泉水及洗浴用品。很差。不会再来。,2,level_new,6,家庭亲子,2018年02月入住,2,亲子家庭房
6262,2018-11-19 04:15:09.71834+00,2018-11-19 04:15:09.71834+00,345055,M***4,"第一，房间打死两只蟑螂！
第二，中餐厅，说是自助，一共点了几个点心，一份粥，一份云吞，两个素菜。一个小时就上了几个点心！其他都没上！比我们迟来的都上了，就我们不给上？催了无数次，算了！换其他家吃
垃圾服务！一定会和朋友提醒",2,level_daren,5,商务出差,2017年12月入住,19,豪华房
6422,2018-11-19 04:15:45.822545+00,2018-11-19 04:15:45.822545+00,428365,1***6,住了一星期，以所谓五星级酒店来说，无论从房间设施、清洁度和个别服务人员态度来看，肯定不及格。空调不能调温只有热风又热又干，没有增湿机。莫名其妙早上8点多门鐘响起10秒不到，服务员竟然直接开门想进来…… 令人非常恼火。浴室设计古怪内里设置衣柜，玻璃移门上黑点不少。,2.8,level_new,6,家庭亲子,2018年02月入住,3,豪华湖景房
6440,2018-11-19 04:15:47.970222+00,2018-11-19 04:15:47.970222+00,436263,m***m,被酒店图片忽悠了，到了就后悔了。房间没阳台而且没窗，可想房间空气怎么样了。游泳池很小一个，水有点冷。酒店周围也乱糟糟的。,1.3,level_new,0,其它,2016年10月入住,0,豪华房
6442,2018-11-19 04:15:48.076998+00,2018-11-19 04:15:48.076998+00,436263,1***5,酒店设施还不错，位置比较偏僻，酒店服务不是很好，离开酒店时礼宾看到我一个大人领三个小孩，仍然在一边聊天，都不愿意帮我们将行李箱放上出租车。,2.8,level_daren,4,家庭亲子,2016年08月入住,12,行政房
6489,2018-11-19 04:15:55.928277+00,2018-11-19 04:15:55.928277+00,436263,1***8,真心不推荐，酒店老化价格被迪士尼带动起来的也就500的样子现在要1000，而且酒店内部有夜总会，房间被子发黄，一股骚气味一进楼体过道就很重，失败极了,1.5,level_daren,9,家庭亲子,2016年08月入住,15,豪华房
6551,2018-11-19 04:16:12.749375+00,2018-11-19 04:16:12.749375+00,436263,1***5,1.太偏僻：2.装修已经很老了;3.早餐品种少，真心一般呀。,1.5,level_daren,1,家庭亲子,2017年04月入住,9,豪华房
6559,2018-11-19 04:16:13.182661+00,2018-11-19 04:16:13.182661+00,436263,D***8,订房时候要求大床房，入住后没有按需求安排，且未事先告知情况。再问询要求换房间的时候前台还说打过电话确认了，明明就是没有电话告知没有所需房间。实在太差。,1,level_new,0,商务出差,2016年07月入住,0,豪华房
6500,2018-11-19 04:15:58.193747+00,2018-11-19 04:15:58.193747+00,345055,2***8,刚入住发现卫生间水池里不干净还有遗留的水果核。淋雨的花洒喷头是坏掉的。水吧台的插销是坏的无法烧水。床垫软塌塌，中部凹陷的厉害，躺着睡觉感觉头脚向上翘，整晚都睡不好。总之卫生、服务都与五星酒店的标准相差甚远！太失望了……,2,level_daren,3,家庭亲子,2017年10月入住,5,豪华房
6561,2018-11-19 04:16:13.283742+00,2018-11-19 04:16:13.283742+00,436263,默***士,根本不人性化的垃圾酒店，本来代朋友预定他们酒店，由于我朋友家里面有些事情无法到达酒店，我提前一天告知酒店希望可以退掉，但是酒店拒绝退掉，强行扣款，如果这家酒店靠这样的方式来赚钱，离死不远了！垃圾酒店，朋友们千万不要去！,1,level_master,6,代人预订,2016年07月入住,39,豪华房
6586,2018-11-19 04:16:22.00383+00,2018-11-19 04:16:22.00383+00,428365,M***4,"空调开了跟没开一样的, 一个晚上怀疑了自己是否发烧..   房间还算不错  就是没窗户 密不透风, 性价比不高, 没有想象中的好",2.5,level_new,2,朋友出游,2018年03月入住,2,豪华湖景房
6617,2018-11-19 04:16:29.481958+00,2018-11-19 04:16:29.481958+00,428365,有***人,真的愧对五星级三个字，请问你有什么服务？最简单的充电线提供不了，算了，你早饭我不爱吃，点份外卖怎么了，只能在你酒店消费？不让外卖进来。,2.8,level_daren,9,商务出差,2017年11月入住,13,豪华湖景房
6727,2018-11-19 04:16:46.780226+00,2018-11-19 04:16:46.780226+00,436263,恽***梅,服务员综合素质不高 酒店是我住过同星级酒店服务最差的 有些服务员一张口就好像和人过不去一样 别说主动真诚有礼貌了 简直连语气中肯都做不到。从联系机场接车部到客房服务部都有说话很生硬语气不好的员工。   前台办入住的人员稍微好些。,2.8,level_daren,2,家庭亲子,2016年06月入住,9,豪华房
6627,2018-11-19 04:16:29.732939+00,2018-11-19 04:16:29.732939+00,428365,D***咪,食光隧道餐厅的服务员，态度很不好！下午四点多去吃饭，一大一小两个人，可能是以为我们两个人，只是要吃碗面条吧，一定让我们坐门口的小桌子。但我是要点菜的，再三要求做大桌子，才给。而且是在一桌客人都没有的情况下，跟我计较这些事情。后来是因为我要投诉，才给了好的脸色！办理入住的时候，前台服务员也没有好脸色，全程都是黑脸。不知道为什么，酒店大堂空调也很不给力，总之很后悔入住这家酒店。入住房间的垃圾桶也是满的，很不理解,2.8,level_new,13,家庭亲子,2017年07月入住,3,豪华湖景房
6648,2018-11-19 04:16:32.52744+00,2018-11-19 04:16:32.52744+00,345055,北***海,酒店的设施和星级不符，不怎么样,2.5,level_daren,0,独自旅行,2018年08月入住,28,豪华房
6657,2018-11-19 04:16:37.355419+00,2018-11-19 04:16:37.355419+00,428365,_***9,如果房间里面出现虫子我可以原谅，问题是餐桌上能跑出虫子来，这是什么鬼？瞬间心情不好了！菜也不敢吃了，又从新点了，我在等会不会又出现一个虫子！不要给我惊喜哦，我心脏不好！本来想给五分的，现在想想给一分又不好，算了给两分吧！,2,level_new,7,情侣出游,2017年09月入住,3,豪华湖景房
6729,2018-11-19 04:16:46.903508+00,2018-11-19 04:16:46.903508+00,436263,d***9,因第二天去迪士尼玩，希望休息好，选择了这个酒店。一个不愉快的经历，晚上由于房屋的不时震动不能入眠，发现原来是紧邻一堵墙的电梯的震动，不可能停止的，所以12点换了房间，换进的房间的床品上一股烟臭夹杂着其他臭味。,1,level_master,2,家庭亲子,2016年06月入住,34,豪华房
6734,2018-11-19 04:16:49.732832+00,2018-11-19 04:16:49.732832+00,345055,1***0,离陆家嘴近，但吃饭极不方便。只适合商务。,2.8,level_new,0,商务出差,2018年05月入住,1,豪华房
6634,2018-11-19 04:16:29.913862+00,2018-11-19 04:16:29.913862+00,436263,1***1,住了11楼的大床房，开门就是一股下水道返上来的臭味，房间设施也没有想象中的好，地点比较偏，周边就是小镇上的感觉，到迪斯尼到还近，开车15分钟左右。,2.5,level_new,0,家庭亲子,2016年07月入住,3,豪华房
6788,2018-11-19 04:16:58.002704+00,2018-11-19 04:16:58.002704+00,345055,1***9,说句实话，性价比不高。服务还可以，设施完全跟不上五星级的，早餐种类少，床有一点塌，睡得不舒服，另外，空调调到26度都快冻死人了，卫生间洗澡不方便，水会滴得到处都是。不会再去住了！,2.3,level_daren,6,商务出差,2017年08月入住,11,豪华房
6664,2018-11-19 04:16:37.726127+00,2018-11-19 04:16:37.726127+00,428365,M***8,"服务态度极差，入住体验最差的一个酒店
#服务不好# 
#卫生差# 
#位置偏#",1,level_daren,1,家庭亲子,2018年07月入住,12,豪华湖景房
6700,2018-11-19 04:16:41.325859+00,2018-11-19 04:16:41.325859+00,345055,h***n,超级差评，房间布局极其不合理，空间超小，服务是我住过最烂的，还自以为很大牌不给退不给换， 谁住谁倒霉,1,level_new,2,商务出差,2017年11月入住,1,豪华房
6746,2018-11-19 04:16:54.342129+00,2018-11-19 04:16:54.342129+00,436263,_***7,地方是偏僻了些，所以没抱太大希望，可是真心配不上五星,2,level_daren,3,朋友出游,2017年01月入住,6,豪华房
6715,2018-11-19 04:16:46.302459+00,2018-11-19 04:16:46.302459+00,436263,1***0,不好，周边环境差.大堂没气势，很小也很土。整个酒店装修无论内外都让人感觉有点ktv或赌场味，评价说好的人估计要么是托，要么就是平时不怎么住五星。,2,level_daren,1,商务出差,2016年06月入住,6,豪华房
6775,2018-11-19 04:16:55.320673+00,2018-11-19 04:16:55.320673+00,428365,李***琪,服务态度很差，因为特殊原因酒店入住不了，结果怎么协调都不愿退钱，最后说了扣除一些违约金都不行，这钱送给你们酒店了,1,level_new,0,商务出差,2018年01月入住,4,豪华湖景房
6805,2018-11-19 04:17:02.868773+00,2018-11-19 04:17:02.868773+00,436263,M***3,空调全部调成固定稳定，给热死……过来调整了两次，没点用。楼下按摩的要被坑死……,2.8,level_daren,2,商务出差,2016年10月入住,5,豪华房
6773,2018-11-19 04:16:55.209145+00,2018-11-19 04:16:55.209145+00,428365,_***7,很一般，最搞笑的是下方图片中的躺椅，MINI到让你无语的程度，感觉就是糊弄人，让人觉得无比滑稽。图片二是送的欢迎水果，服务员用手抓过来，让人哭笑不得，水果的mini和搞笑的躺椅相互辉映。整体服务态度充满着上海人的高傲和冷漠。再也不会来了。住遍了高端酒店，这家酒店真是傲娇的战斗着！,2,level_daren,108,商务出差,2017年09月入住,9,豪华湖景房
